source,target,weight
C17796,P10980,{'weight': 2}
C17796,P11882,{'weight': 2}
C17796,P12809,{'weight': 4}
C17796,P13377,{'weight': 25}
C17796,P15206,{'weight': 12}
C17796,P17695,{'weight': 96}
C17796,P23297,{'weight': 8}
C17796,P25945,{'weight': 3}
C17796,P28037,{'weight': 13}
C17796,P28726,{'weight': 3}
C17796,P34038,{'weight': 2}
C17796,P35076,{'weight': 3}
C17796,P38280,{'weight': 2}
C17796,P41234,{'weight': 2}
C17796,P53860,{'weight': 2}
C17796,P59227,{'weight': 3}
C17796,P65083,{'weight': 4}
C17796,P91922,{'weight': 2}
C17796,P97992,{'weight': 2}
C17796,P170354,{'weight': 2}
C17796,P179103,{'weight': 50}
C17796,P209572,{'weight': 4}
C17796,P217955,{'weight': 2}
C17796,P230350,{'weight': 5}
C17796,P279834,{'weight': 5}
C17796,P282658,{'weight': 2}
C17796,P336699,{'weight': 2}
C17796,P346436,{'weight': 2}
C17796,P369566,{'weight': 2}
C17796,P388712,{'weight': 2}
C17796,P425620,{'weight': 55}
C17796,P438488,{'weight': 7}
C17796,P477643,{'weight': 10}
C17796,P490794,{'weight': 3}
C17796,P510442,{'weight': 32}
C17796,P541146,{'weight': 2}
C17796,P699883,{'weight': 7}
C17796,P718846,{'weight': 4}
C17796,P769610,{'weight': 3}
C17796,P788371,{'weight': 3}
C17796,P810143,{'weight': 2}
C17796,P817462,{'weight': 6}
C17796,P892862,{'weight': 3}
C17796,P896378,{'weight': 6}
C17796,P1020372,{'weight': 4}
C17796,P1125668,{'weight': 3}
C17796,P1305207,{'weight': 3}
C17796,P1694403,{'weight': 2}
C18790,P819,{'weight': 4}
C18790,P3809,{'weight': 4}
C18790,P8778,{'weight': 4}
C18790,P17695,{'weight': 2}
C18790,P102040,{'weight': 3}
C18790,P179103,{'weight': 3}
C20270,P28,{'weight': 14}
C20270,P2616,{'weight': 4}
C20270,P3558,{'weight': 39}
C20270,P4862,{'weight': 2}
C20270,P5327,{'weight': 2}
C20270,P6971,{'weight': 2}
C20270,P8778,{'weight': 2}
C20270,P9572,{'weight': 8}
C20270,P9638,{'weight': 5}
C20270,P10999,{'weight': 4}
C20270,P12809,{'weight': 2}
C20270,P13377,{'weight': 50}
C20270,P13979,{'weight': 3}
C20270,P16101,{'weight': 7}
C20270,P16743,{'weight': 14}
C20270,P16988,{'weight': 4}
C20270,P17695,{'weight': 49}
C20270,P24521,{'weight': 2}
C20270,P25945,{'weight': 2}
C20270,P28037,{'weight': 3}
C20270,P28726,{'weight': 8}
C20270,P32763,{'weight': 5}
C20270,P34038,{'weight': 4}
C20270,P39752,{'weight': 2}
C20270,P41234,{'weight': 16}
C20270,P43815,{'weight': 2}
C20270,P59227,{'weight': 2}
C20270,P59233,{'weight': 3}
C20270,P60643,{'weight': 9}
C20270,P78845,{'weight': 7}
C20270,P84767,{'weight': 2}
C20270,P94051,{'weight': 2}
C20270,P97992,{'weight': 2}
C20270,P102040,{'weight': 2}
C20270,P133261,{'weight': 2}
C20270,P141551,{'weight': 4}
C20270,P168642,{'weight': 19}
C20270,P170354,{'weight': 5}
C20270,P179103,{'weight': 61}
C20270,P180811,{'weight': 2}
C20270,P205278,{'weight': 3}
C20270,P228173,{'weight': 2}
C20270,P264861,{'weight': 3}
C20270,P282384,{'weight': 4}
C20270,P314610,{'weight': 2}
C20270,P395294,{'weight': 4}
C20270,P398213,{'weight': 4}
C20270,P419371,{'weight': 3}
C20270,P425620,{'weight': 30}
C20270,P507754,{'weight': 3}
C20270,P510442,{'weight': 2}
C20270,P526329,{'weight': 6}
C20270,P782447,{'weight': 2}
C20270,P817462,{'weight': 2}
C20270,P854537,{'weight': 2}
C20270,P1404843,{'weight': 2}
C20270,P1442162,{'weight': 2}
C20270,P1772002,{'weight': 3}
C21209,P947,{'weight': 4}
C21209,P507754,{'weight': 2}
C21209,P735311,{'weight': 2}
C23297,P28,{'weight': 3}
C23297,P2991,{'weight': 10}
C23297,P3558,{'weight': 4}
C23297,P5179,{'weight': 4}
C23297,P13377,{'weight': 34}
C23297,P13979,{'weight': 10}
C23297,P16101,{'weight': 2}
C23297,P16131,{'weight': 2}
C23297,P17695,{'weight': 38}
C23297,P28726,{'weight': 3}
C23297,P29074,{'weight': 49}
C23297,P31034,{'weight': 3}
C23297,P32763,{'weight': 291}
C23297,P41234,{'weight': 8}
C23297,P43815,{'weight': 2}
C23297,P51061,{'weight': 4}
C23297,P60643,{'weight': 4}
C23297,P71302,{'weight': 4}
C23297,P71824,{'weight': 2}
C23297,P110521,{'weight': 6}
C23297,P155444,{'weight': 5}
C23297,P170354,{'weight': 2}
C23297,P179103,{'weight': 20}
C23297,P205278,{'weight': 2}
C23297,P228087,{'weight': 2}
C23297,P230072,{'weight': 3}
C23297,P395425,{'weight': 2}
C23297,P398213,{'weight': 2}
C23297,P425620,{'weight': 9}
C23297,P438488,{'weight': 2}
C23297,P445370,{'weight': 9}
C23297,P477643,{'weight': 4}
C23297,P507754,{'weight': 5}
C23297,P510442,{'weight': 5}
C23297,P516849,{'weight': 2}
C23297,P718846,{'weight': 4}
C23297,P892862,{'weight': 2}
C23297,P2509089,{'weight': 2}
C23556,P15206,{'weight': 13}
C23556,P16101,{'weight': 29}
C23556,P17695,{'weight': 16}
C23556,P54686,{'weight': 55}
C23556,P60643,{'weight': 4}
C23556,P222263,{'weight': 8}
C23556,P347228,{'weight': 2}
C23556,P419371,{'weight': 2}
C23556,P842874,{'weight': 2}
C23556,P854537,{'weight': 7}
C28037,P28,{'weight': 2}
C28037,P2991,{'weight': 9}
C28037,P3494,{'weight': 2}
C28037,P8778,{'weight': 10}
C28037,P9335,{'weight': 2}
C28037,P9572,{'weight': 2}
C28037,P13979,{'weight': 16}
C28037,P15206,{'weight': 5}
C28037,P17695,{'weight': 24}
C28037,P32269,{'weight': 3}
C28037,P32763,{'weight': 7}
C28037,P147884,{'weight': 3}
C28037,P179103,{'weight': 2}
C28037,P183791,{'weight': 3}
C28037,P385008,{'weight': 2}
C28037,P425620,{'weight': 6}
C28037,P461506,{'weight': 2}
C28037,P477643,{'weight': 2}
C28037,P863131,{'weight': 3}
C28037,P892862,{'weight': 2}
C29074,P28,{'weight': 4}
C29074,P5179,{'weight': 3}
C29074,P6689,{'weight': 3}
C29074,P10999,{'weight': 2}
C29074,P16131,{'weight': 4}
C29074,P17695,{'weight': 32}
C29074,P22798,{'weight': 5}
C29074,P23297,{'weight': 6}
C29074,P29066,{'weight': 2}
C29074,P32763,{'weight': 112}
C29074,P35076,{'weight': 3}
C29074,P38530,{'weight': 3}
C29074,P39752,{'weight': 3}
C29074,P41234,{'weight': 4}
C29074,P43815,{'weight': 2}
C29074,P64372,{'weight': 4}
C29074,P102040,{'weight': 4}
C29074,P110521,{'weight': 5}
C29074,P152024,{'weight': 4}
C29074,P179103,{'weight': 19}
C29074,P290522,{'weight': 2}
C29074,P398213,{'weight': 13}
C29074,P419371,{'weight': 2}
C29074,P425620,{'weight': 4}
C29074,P507754,{'weight': 2}
C29074,P510442,{'weight': 3}
C29074,P718846,{'weight': 2}
C29074,P749022,{'weight': 2}
C29074,P2509089,{'weight': 3}
C29310,P8778,{'weight': 4}
C29310,P10999,{'weight': 8}
C29310,P13377,{'weight': 7}
C29310,P15206,{'weight': 2}
C29310,P17695,{'weight': 48}
C29310,P41234,{'weight': 2}
C29310,P71824,{'weight': 2}
C29310,P113689,{'weight': 3}
C29310,P132849,{'weight': 2}
C29310,P165479,{'weight': 4}
C29310,P179103,{'weight': 19}
C29310,P205278,{'weight': 2}
C29310,P336699,{'weight': 2}
C29310,P420716,{'weight': 7}
C29310,P425620,{'weight': 22}
C29310,P510442,{'weight': 3}
C29310,P677256,{'weight': 2}
C29310,P725571,{'weight': 18}
C29310,P747867,{'weight': 2}
C29310,P2413764,{'weight': 7}
C29310,P2509089,{'weight': 3}
C29735,P3152,{'weight': 3}
C29735,P3558,{'weight': 3}
C29735,P3785,{'weight': 2}
C29735,P8778,{'weight': 6}
C29735,P9572,{'weight': 2}
C29735,P13377,{'weight': 7}
C29735,P17695,{'weight': 3}
C29735,P34038,{'weight': 6}
C29735,P41234,{'weight': 2}
C29735,P113689,{'weight': 7}
C29735,P128628,{'weight': 2}
C29735,P165078,{'weight': 2}
C29735,P179103,{'weight': 2}
C29735,P395294,{'weight': 2}
C29735,P425620,{'weight': 4}
C29735,P681834,{'weight': 2}
C29735,P735311,{'weight': 3}
C29735,P764581,{'weight': 4}
C29735,P782447,{'weight': 2}
C29735,P795626,{'weight': 5}
C29864,P6689,{'weight': 21}
C29864,P8778,{'weight': 2}
C29864,P13377,{'weight': 7}
C29864,P17695,{'weight': 4}
C29864,P28037,{'weight': 2}
C29864,P32763,{'weight': 43}
C29864,P110521,{'weight': 5}
C29864,P179103,{'weight': 2}
C29864,P385008,{'weight': 2}
C29864,P419371,{'weight': 3}
C29864,P438488,{'weight': 2}
C29864,P510442,{'weight': 3}
C29949,P819,{'weight': 2}
C29949,P8778,{'weight': 3}
C29949,P13377,{'weight': 17}
C29949,P17695,{'weight': 14}
C29949,P179103,{'weight': 2}
C29949,P385008,{'weight': 2}
C29949,P425620,{'weight': 9}
C29949,P817462,{'weight': 9}
C30502,P947,{'weight': 3}
C30502,P9335,{'weight': 2}
C30502,P16131,{'weight': 2}
C30502,P17695,{'weight': 9}
C30502,P41234,{'weight': 4}
C30502,P179103,{'weight': 3}
C30502,P398213,{'weight': 2}
C30502,P550722,{'weight': 2}
C30502,P1336731,{'weight': 2}
C31131,P28,{'weight': 2}
